
State: AL
   Lat     Lon  COOP# StnID State City/Station Name               County                     Elev      Feb 1      Feb 2      Feb 3      Feb 4      Feb 5      Feb 6      Feb 7      Feb 8      Feb 9      Feb10      Feb11      Feb12      Feb13      Feb14      Feb15      Feb16      Feb17      Feb18      Feb19      Feb20      Feb21      Feb22      Feb23      Feb24      Feb25      Feb26      Feb27      Feb28
 36.49  -91.53 034572          AR MAMMOTH SPRING                  FULTON                       502  -9999.000      0.000  -9999.000  -9999.000      4.000  -9999.000      0.600  -9999.000      0.000      2.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 36.36  -91.80 036403          AR SALEM                           FULTON                       680  -9999.000      0.000      0.000  -9999.000      4.000  -9999.000      1.000      0.000  -9999.000      4.500      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 34.51  -93.05 033466          AR HOT SPRINGS 1 NNE               GARLAND                      680  -9999.000      0.000      0.000  -9999.000      3.000  -9999.000  -9999.000  -9999.000  -9999.000      5.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 34.29  -93.06 033470          AR HOT SPRINGS ASOS                GARLAND                      535  -9999.000      0.000  -9999.000      3.000  -9999.000  -9999.000      0.000      0.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000      0.000  -9999.000      0.000  -9999.000      0.000      0.000  -9999.000
 34.17  -92.59 034134          AR LEOLA                           GRANT                        255  -9999.000  -9999.000  -9999.000      0.000      2.500  -9999.000  -9999.000  -9999.000  -9999.000      4.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 34.30  -92.39 036562 SHDA4    AR SHERIDAN                        GRANT                        250  -9999.000  -9999.000  -9999.000  -9999.000      2.500  -9999.000  -9999.000  -9999.000  -9999.000      6.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 36.03  -90.50 035563 PGLA4    AR PARAGOULD 1S                    GREENE                       270      0.000  -9999.000      0.000  -9999.000      0.000  -9999.000      0.700      0.000      0.000      1.000      0.000  -9999.000  -9999.000  -9999.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000
 33.71  -93.56 033428          AR HOPE 3 NE                       HEMPSTEAD                    375      0.000      0.000      0.000      1.500      1.300      0.000      0.000      0.000  -9999.000      1.200      0.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 34.29  -93.14 030724          AR BISMARCK 2 SE                   HOT SPRING                   500  -9999.000  -9999.000  -9999.000  -9999.000      3.000  -9999.000  -9999.000  -9999.000  -9999.000      4.500  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000
 34.39  -92.84 034562          AR MALVERN                         HOT SPRING                   300  -9999.000  -9999.000  -9999.000      0.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000      5.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 34.33  -93.98 030300          AR ATHENS                          HOWARD                       960  -9999.000  -9999.000  -9999.000      3.000      2.000  -9999.000  -9999.000  -9999.000      0.000      2.500  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 34.13  -94.02 032015          AR DIERKS                          HOWARD                       470  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000
 33.93  -93.85 035112 NSVA4    AR NASHVILLE                       HOWARD                       400      0.000      0.000      0.000      0.700      3.800      0.000      0.000      0.000      0.000      2.800      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 34.15  -93.89 035177          AR NEWHOPE 6 S                     HOWARD                       630  -9999.000  -9999.000  -9999.000      0.100      0.300  -9999.000  -9999.000  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 35.76  -91.64 030460          AR BATESVILLE L&D 1                INDEPENDENCE                 290  -9999.000  -9999.000  -9999.000  -9999.000      2.000  -9999.000      0.500  -9999.000  -9999.000      5.600      0.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000
 35.83  -91.79 030458          AR BATESVILLE LVSTK                INDEPENDENCE                 571  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      3.000      0.000      0.000      5.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 36.11  -92.16 031132          AR CALICO ROCK 2 WSW               IZARD                        350  -9999.000      0.100      0.000  -9999.000      5.000  -9999.000      0.200  -9999.000      1.000      7.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 35.60  -91.27 035186          AR NEWPORT                         JACKSON                      228  -9999.000  -9999.000  -9999.000      0.000      1.000      0.000      1.000      0.000      0.000      4.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000      0.000  -9999.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000
 34.23  -92.02 035754          AR PINE BLUFF                      JEFFERSON                    215  -9999.000  -9999.000  -9999.000      0.000      0.100  -9999.000      0.000  -9999.000  -9999.000      3.500      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 34.17  -91.93 035756          AR PINE BLUFF GRIDER FLD           JEFFERSON                 -99999      0.000      0.000      0.000      0.100      0.000      0.000      0.000      0.000      3.500      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000
 35.46  -93.44 031459          AR CLARKSVILLE 2                   JOHNSON                      620  -9999.000      0.000  -9999.000  -9999.000      0.400  -9999.000  -9999.000  -9999.000  -9999.000      6.200      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 35.53  -93.40 031457          AR CLARKSVILLE 6 NE                JOHNSON                      850  -9999.000  -9999.000  -9999.000  -9999.000      3.000  -9999.000  -9999.000  -9999.000      3.000      4.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 35.66  -93.40 035514          AR OZONE 3NE                       JOHNSON                     1801  -9999.000      0.000  -9999.000  -9999.000      3.400  -9999.000      0.200  -9999.000      1.500      9.500      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 33.36  -93.57 034185 LEWA4    AR LEWISVILLE                      LAFAYETTE                    340      0.000      0.000  -9999.000      2.000      2.500      0.000  -9999.000      0.000      0.000      1.000      0.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000
 35.93  -91.06 030064          AR ALICIA 2NNE                     LAWRENCE                     252  -9999.000  -9999.000  -9999.000  -9999.000      1.200  -9999.000      2.000  -9999.000  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 36.11  -91.10 030746          AR BLACK ROCK                      LAWRENCE                     240      0.000      0.000  -9999.000  -9999.000      1.200      0.000      1.100      0.000  -9999.000      2.200      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000      0.000      0.000  -9999.000  -9999.000      0.000
 34.74  -90.77 034638          AR MARIANNA 2 S                    LEE                          234  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      2.300  -9999.000      6.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 33.92  -91.77 031191          AR CANE CREEK SP                   LINCOLN                      260  -9999.000  -9999.000  -9999.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000      4.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 33.62  -94.10 030286          AR ASHDOWN 4 SSE                   LITTLE RIVER                 320  -9999.000  -9999.000  -9999.000      2.500      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 33.68  -93.99 034839          AR MILLWOOD DAM                    LITTLE RIVER                 316      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000      3.000      0.000  -9999.000  -9999.000      0.000      0.000  -9999.000      0.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000
 35.09  -93.93 030832          AR BOONEVILLE 3 SSE                LOGAN                        600  -9999.000      0.500  -9999.000  -9999.000      3.300  -9999.000  -9999.000  -9999.000      1.000      5.200      0.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 35.31  -93.88 036008          AR RATCLIFF                        LOGAN                        463  -9999.000      1.000      0.500      0.000  -9999.000  -9999.000  -9999.000  -9999.000      2.000      4.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 35.30  -93.64 036928 SUBA4    AR SUBIACO                         LOGAN                        500  -9999.000      0.000  -9999.000  -9999.000      2.500  -9999.000      0.000  -9999.000      0.200      4.500      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 34.61  -92.01 033862          AR KEO                             LONOKE                       230  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.500  -9999.000  -9999.000      5.600      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 36.30  -92.60 032528          AR FLIPPIN FAA AP                  MARION                       705  -9999.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000      0.000      0.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000      0.000      0.000  -9999.000
 33.45  -94.01 037048          AR TEXARKANA WEBB FLD              MILLER                       361  -9999.000  -9999.000      0.000      4.000      0.000  -9999.000  -9999.000      0.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000      0.000      0.000      0.000      0.000      0.000
 35.92  -89.90 030806 BLYA4    AR BLYTHEVILLE                     MISSISSIPPI                  252  -9999.000  -9999.000      0.000      0.000      0.000  -9999.000      0.000      0.000  -9999.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 35.69  -90.10 033821 KEIA4    AR KEISER                          MISSISSIPPI                  232  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      2.500      4.500  -9999.000      2.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 34.88  -91.22 030936          AR BRINKLEY                        MONROE                       185  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000      1.000      0.000  -9999.000      3.000      0.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000      0.000      0.000
 34.69  -91.30 031442          AR CLARENDON                       MONROE                       180  -9999.000      0.000  -9999.000  -9999.000      0.200      0.000      0.500      0.000      0.000      4.500      0.000      0.000      0.000      0.000      0.000  -9999.000      0.000      0.000      0.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000
 34.36  -93.68 033438          AR HOPPER                          MONTGOMERY                   720  -9999.000  -9999.000  -9999.000  -9999.000      4.000  -9999.000  -9999.000  -9999.000  -9999.000      5.900  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 34.58  -93.90 035760          AR PINE RIDGE                      MONTGOMERY                   840  -9999.000      0.000  -9999.000      1.000      3.500  -9999.000  -9999.000  -9999.000      0.500      4.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 34.65  -93.53 037592          AR WASHITA                         MONTGOMERY                   610  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000  -9999.000  -9999.000      4.500  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000      0.000
 33.82  -93.39 035908 PRSA4    AR PRESCOTT 2 NNW                  NEVADA                       308  -9999.000  -9999.000  -9999.000  -9999.000      2.800  -9999.000  -9999.000  -9999.000      0.000      3.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000  -9999.000
 35.83  -93.20 031900          AR DEER                            NEWTON                      2375  -9999.000      3.000      0.000      0.000      4.500      0.000      2.000      0.000      0.500     14.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000      0.000      0.000      0.000      0.000  -9999.000  -9999.000  -9999.000
